"Name","top_k_experts","top_k_tokens","top_p_experts","top_p_tokens","execution_accuracy","exact_match","fallbacks","switches_wo_fallback","switches","execution_accuracy_easy","execution_accuracy_medium","fallbacks (Min)","switches (Min)","switches_wo_fallback (Min)","Commit","Created","Description","Runtime","GitHub","Group","End Time","Hostname","Job Type","ID","Notes","GPU Type","GPU Count","State","Sweep","Updated","User","Tags","method","metric.goal","metric.name","name","program","exact_match_easy","exact_match_extra","exact_match_hard","exact_match_medium","execution_accuracy_extra","execution_accuracy_hard","parameters.top_k_expertss","parameters.top_p_expertss","parameters.top_k_tokenss","parameters.top_p_tokenss","command"
"laced-sweep-484","4","5","0","0.6","0.09","0.02","1121","24","3387","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T09:13:26.000Z","","1312","","","2024-06-04T09:35:18.000Z","gx02","","ndmz5mch","-","NVIDIA A100-SXM4-80GB","3","finished","kalacugk","2024-06-04T09:35:18.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"faithful-sweep-545","4","20","0","0.8","0.1","0.02","1016","24","3072","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T16:20:01.000Z","","853","","","2024-06-04T16:34:14.000Z","04ddb2d107b3","","uuawmvuk","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T16:34:14.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"jolly-sweep-688","8","10","0.8","0.4","0.1","0.02","1518","24","4968","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T10:05:44.000Z","","895","","","2024-06-05T10:20:39.000Z","04ddb2d107b3","","vq0jqep3","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T10:20:39.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"hardy-sweep-514","4","10","0","0.6","0.1","0.02","1121","24","3387","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T12:34:40.000Z","","871","","","2024-06-04T12:49:11.000Z","04ddb2d107b3","","8niq70q8","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T12:49:11.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"zany-sweep-658","8","5","0.8","0.4","0.1","0.02","1518","24","4968","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T06:20:40.000Z","","878","","","2024-06-05T06:35:18.000Z","04ddb2d107b3","","dsnk6f4k","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T06:35:18.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"swift-sweep-454","4","0","0","0.6","0.1","0.02","1121","24","3387","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T06:22:02.000Z","","859","","","2024-06-04T06:36:21.000Z","04ddb2d107b3","","k4w46ez1","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T06:36:21.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"volcanic-sweep-480","4","0","0.8","0.8","0.1","0.02","1341","23","2517","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T08:51:15.000Z","","823","","","2024-06-04T09:04:58.000Z","04ddb2d107b3","","pxnx6skx","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T09:04:58.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"solar-sweep-600","4","40","0.8","0.8","0.1","0.02","1341","23","2517","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T23:08:20.000Z","","834","","","2024-06-04T23:22:14.000Z","04ddb2d107b3","","k4222ask","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T23:22:14.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"lilac-sweep-510","4","5","0.8","0.8","0.1","0.02","1351","23","2547","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T12:04:16.000Z","","850","","","2024-06-04T12:18:26.000Z","04ddb2d107b3","","ji9dlzzf","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T12:18:26.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"mild-sweep-479","4","0","0.8","0.6","0.09","0.02","1460","23","2781","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T08:50:29.000Z","","1301","","","2024-06-04T09:12:10.000Z","gx02","","h66vg80s","-","NVIDIA A100-SXM4-80GB","3","finished","kalacugk","2024-06-04T09:12:10.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"different-sweep-515","4","10","0","0.8","0.1","0.02","1018","23","3077","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T12:40:23.000Z","","842","","","2024-06-04T12:54:25.000Z","04ddb2d107b3","","qn7vacz9","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T12:54:25.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"brisk-sweep-509","4","5","0.8","0.6","0.1","0.02","1460","23","2781","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T11:55:34.000Z","","866","","","2024-06-04T12:10:00.000Z","04ddb2d107b3","","9058ade5","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T12:10:00.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"glad-sweep-570","4","20","0.8","0.8","0.1","0.02","1341","23","2517","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T19:26:49.000Z","","838","","","2024-06-04T19:40:47.000Z","04ddb2d107b3","","uzbi6g36","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T19:40:47.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"silvery-sweep-599","4","40","0.8","0.6","0.1","0.02","1460","23","2781","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T22:57:19.000Z","","848","","","2024-06-04T23:11:27.000Z","04ddb2d107b3","","p6mwiikj","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T23:11:27.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"treasured-sweep-539","4","10","0.8","0.6","0.1","0.02","1460","23","2781","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T15:35:16.000Z","","842","","","2024-06-04T15:49:18.000Z","04ddb2d107b3","","hotq2gzm","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T15:49:18.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"deft-sweep-569","4","20","0.8","0.6","0.1","0.02","1460","23","2781","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T19:16:31.000Z","","847","","","2024-06-04T19:30:38.000Z","04ddb2d107b3","","wsukbsee","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T19:30:38.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"misty-sweep-540","4","10","0.8","0.8","0.1","0.02","1343","22","2522","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T15:45:29.000Z","","818","","","2024-06-04T15:59:07.000Z","04ddb2d107b3","","b5wfrs5t","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T15:59:07.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"smart-sweep-512","4","10","0","0.2","0.1","0.02","1193","21","3600","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T12:19:28.000Z","","859","","","2024-06-04T12:33:47.000Z","04ddb2d107b3","","29fjunoy","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T12:33:47.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"likely-sweep-482","4","5","0","0.2","0.1","0.02","1193","21","3600","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T09:05:55.000Z","","863","","","2024-06-04T09:20:18.000Z","04ddb2d107b3","","a9uwzoar","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T09:20:18.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"swept-sweep-716","8","20","0.8","0","0.1","0.02","538","21","420","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T13:37:35.000Z","","812","","","2024-06-05T13:51:07.000Z","04ddb2d107b3","","lzjr6qyi","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T13:51:07.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"charmed-sweep-452","4","0","0","0.2","0.1","0.02","1193","21","3600","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T06:06:55.000Z","","852","","","2024-06-04T06:21:07.000Z","04ddb2d107b3","","4qn5i15q","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T06:21:07.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"decent-sweep-572","4","40","0","0.2","0.1","0.02","1193","21","3600","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T19:41:45.000Z","","871","","","2024-06-04T19:56:16.000Z","04ddb2d107b3","","lddgqvpl","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T19:56:16.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"vital-sweep-542","4","20","0","0.2","0.1","0.02","1193","21","3600","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T15:59:59.000Z","","876","","","2024-06-04T16:14:35.000Z","04ddb2d107b3","","nyoucf21","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T16:14:35.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"tough-sweep-567","4","20","0.8","0.2","0.1","0.02","1534","19","2976","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T19:01:31.000Z","","843","","","2024-06-04T19:15:34.000Z","04ddb2d107b3","","2kt1kjyh","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T19:15:34.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"misunderstood-sweep-597","4","40","0.8","0.2","0.1","0.02","1534","19","2976","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T22:42:18.000Z","","841","","","2024-06-04T22:56:19.000Z","04ddb2d107b3","","uecuw15k","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T22:56:19.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"kind-sweep-504","4","5","0.6","0.6","0.1","0.02","2058","19","1743","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T11:19:46.000Z","","836","","","2024-06-04T11:33:42.000Z","04ddb2d107b3","","h22w56k3","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T11:33:42.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"quiet-sweep-564","4","20","0.6","0.6","0.1","0.02","2058","19","1743","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T18:42:27.000Z","","839","","","2024-06-04T18:56:26.000Z","04ddb2d107b3","","3qizxmrl","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T18:56:26.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"easy-sweep-594","4","40","0.6","0.6","0.1","0.02","2058","19","1743","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T22:23:57.000Z","","825","","","2024-06-04T22:37:42.000Z","04ddb2d107b3","","sqmvkone","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T22:37:42.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"zany-sweep-534","4","10","0.6","0.6","0.1","0.02","2058","19","1743","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T15:01:17.000Z","","837","","","2024-06-04T15:15:14.000Z","04ddb2d107b3","","k7gs83ra","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T15:15:14.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"gentle-sweep-537","4","10","0.8","0.2","0.1","0.02","1534","19","2976","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T15:20:26.000Z","","830","","","2024-06-04T15:34:16.000Z","04ddb2d107b3","","gasfk6pb","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T15:34:16.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"expert-sweep-477","4","0","0.8","0.2","0.1","0.02","1534","19","2976","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T08:36:03.000Z","","854","","","2024-06-04T08:50:17.000Z","04ddb2d107b3","","4zw4w6t5","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T08:50:17.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"fine-sweep-474","4","0","0.6","0.6","0.1","0.02","2058","19","1743","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T08:21:23.000Z","","819","","","2024-06-04T08:35:02.000Z","04ddb2d107b3","","zffr8bni","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T08:35:02.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"smart-sweep-507","4","5","0.8","0.2","0.1","0.02","1534","19","2976","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T11:40:28.000Z","","845","","","2024-06-04T11:54:33.000Z","04ddb2d107b3","","6snlgpwo","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T11:54:33.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"feasible-sweep-453","4","0","0","0.4","0.1","0.02","1179","18","3555","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T06:16:51.000Z","","840","","","2024-06-04T06:30:51.000Z","04ddb2d107b3","","frv576y7","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T06:30:51.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"tough-sweep-513","4","10","0","0.4","0.1","0.02","1179","18","3555","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T12:25:32.000Z","","837","","","2024-06-04T12:39:29.000Z","04ddb2d107b3","","grv7snwj","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T12:39:29.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"autumn-sweep-805","16","5","0.6","0.8","0.1","0.02","1998","18","1837","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T22:59:15.000Z","","815","","","2024-06-05T23:12:50.000Z","04ddb2d107b3","","0wslfn0p","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T23:12:50.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"sweet-sweep-25","0","0","0.6","0.8","0.1","0.02","1988","18","1821","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T13:12:24.000Z","","829","","","2024-06-02T13:26:13.000Z","04ddb2d107b3","","z8t5soop","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T13:26:13.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"brisk-sweep-115","0","20","0.6","0.8","0.1","0.02","1988","18","1821","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T21:34:01.000Z","","874","","","2024-06-02T21:48:35.000Z","04ddb2d107b3","","pgt5ohur","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T21:48:35.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"serene-sweep-895","16","40","0.6","0.8","0.1","0.02","1988","18","1821","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-06T08:25:39.000Z","","850","","","2024-06-06T08:39:49.000Z","04ddb2d107b3","","p9w1csz0","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-06T08:39:49.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"fine-sweep-865","16","20","0.6","0.8","0.1","0.02","1988","18","1821","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-06T04:47:49.000Z","","812","","","2024-06-06T05:01:21.000Z","04ddb2d107b3","","l7kqd6fj","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-06T05:01:21.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"vibrant-sweep-543","4","20","0","0.4","0.1","0.02","1179","18","3555","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T16:04:34.000Z","","867","","","2024-06-04T16:19:01.000Z","04ddb2d107b3","","dns1rscy","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T16:19:01.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"rich-sweep-483","4","5","0","0.4","0.1","0.02","1179","18","3555","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T09:13:08.000Z","","834","","","2024-06-04T09:27:02.000Z","04ddb2d107b3","","ilglxhi9","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T09:27:02.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"glad-sweep-655","8","5","0.6","0.8","0.1","0.02","1998","18","1834","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T05:51:54.000Z","","815","","","2024-06-05T06:05:29.000Z","04ddb2d107b3","","t2vkj233","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T06:05:29.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"pleasant-sweep-55","0","5","0.6","0.8","0.1","0.02","1998","18","1837","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T15:33:50.000Z","","807","","","2024-06-02T15:47:17.000Z","04ddb2d107b3","","n7dc1la9","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T15:47:17.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"magic-sweep-625","8","0","0.6","0.8","0.1","0.02","1988","18","1818","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T02:09:12.000Z","","813","","","2024-06-05T02:22:45.000Z","04ddb2d107b3","","mb7lh7bz","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T02:22:45.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"sandy-sweep-745","8","40","0.6","0.8","0.1","0.02","1988","18","1818","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T16:40:23.000Z","","854","","","2024-06-05T16:54:37.000Z","04ddb2d107b3","","m6fxtm6f","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T16:54:37.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"twilight-sweep-775","16","0","0.6","0.8","0.1","0.02","1988","18","1821","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T19:43:45.000Z","","818","","","2024-06-05T19:57:23.000Z","04ddb2d107b3","","mu3j4dh4","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T19:57:23.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"rose-sweep-145","0","40","0.6","0.8","0.09","0.02","1988","18","1821","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T01:09:47.000Z","","1368","","","2024-06-03T01:32:35.000Z","gx01","","m7x3p8us","-","NVIDIA A100-SXM4-40GB","6","finished","kalacugk","2024-06-03T01:32:35.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"morning-sweep-715","8","20","0.6","0.8","0.1","0.02","1988","18","1818","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T13:22:52.000Z","","844","","","2024-06-05T13:36:56.000Z","04ddb2d107b3","","0t6iqvvv","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T13:36:56.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"clean-sweep-573","4","40","0","0.4","0.1","0.02","1179","18","3555","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T19:45:42.000Z","","861","","","2024-06-04T20:00:03.000Z","04ddb2d107b3","","kfhgrstg","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T20:00:03.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"expert-sweep-835","16","10","0.6","0.8","0.1","0.02","1990","17","1824","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-06T01:47:39.000Z","","834","","","2024-06-06T02:01:33.000Z","04ddb2d107b3","","3e3ibsr9","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-06T02:01:33.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"proud-sweep-511","4","10","0","0","0.1","0.02","186","17","575","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T12:10:56.000Z","","822","","","2024-06-04T12:24:38.000Z","04ddb2d107b3","","ykrdmkde","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T12:24:38.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"vivid-sweep-85","0","10","0.6","0.8","0.1","0.02","1990","17","1824","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T18:06:53.000Z","","859","","","2024-06-02T18:21:12.000Z","04ddb2d107b3","","d7uqxrhl","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T18:21:12.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"decent-sweep-685","8","10","0.6","0.8","0.1","0.02","1990","17","1821","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T09:37:27.000Z","","838","","","2024-06-05T09:51:25.000Z","04ddb2d107b3","","r6y5ldk0","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T09:51:25.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"unique-sweep-478","4","0","0.8","0.4","0.1","0.02","1520","16","2933","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T08:43:44.000Z","","835","","","2024-06-04T08:57:39.000Z","04ddb2d107b3","","ktk2aoci","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T08:57:39.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"fresh-sweep-536","4","10","0.8","0","0.1","0.02","630","16","493","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T15:16:09.000Z","","812","","","2024-06-04T15:29:41.000Z","04ddb2d107b3","","9ebbrdrg","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T15:29:41.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"woven-sweep-508","4","5","0.8","0.4","0.1","0.02","1520","16","2933","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T11:49:03.000Z","","855","","","2024-06-04T12:03:18.000Z","04ddb2d107b3","","ch71bm57","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T12:03:18.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"brisk-sweep-598","4","40","0.8","0.4","0.1","0.02","1520","16","2933","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T22:52:51.000Z","","871","","","2024-06-04T23:07:22.000Z","04ddb2d107b3","","qjhafhs3","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T23:07:22.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"flowing-sweep-538","4","10","0.8","0.4","0.1","0.02","1520","16","2933","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T15:30:38.000Z","","830","","","2024-06-04T15:44:28.000Z","04ddb2d107b3","","6vln1bdi","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T15:44:28.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"chocolate-sweep-568","4","20","0.8","0.4","0.1","0.02","1520","16","2933","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T19:11:48.000Z","","847","","","2024-06-04T19:25:55.000Z","04ddb2d107b3","","mhb71klc","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T19:25:55.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
